row,sha256,label,source,split
2330,5d7bdc1ebf47a02d693c2893a1154a5ef71e438bd57741eceabea5216dafe6c0,non_stereotype,goat_harmful,train
2331,3bf9e3e18133220a181d09b56f357638786e3a9f409e0b3b7cec501eda976c5d,kitchen,wbms_kitchen,train
2332,0e69526d2c2e8641b9bd6ca019cb7aa379c8de3a62af5fbc438c2d0900aca445,non_stereotype,goat_offensive,train
2333,c0649f506878191422cdf07e46988159738beca339db791a841ca4914210c1b1,kitchen,wbms_kitchen,val
2334,8c272e12ee4d4a3283e449aae93fb9f1d7dca49ff679ae238044b873ec28e37e,kitchen,wbms_kitchen,train
2335,63b3d60b5eaf1e71efea9fa793a09da636ae0ea8b88f6fbed4a1542459cbc20f,kitchen,wbms_kitchen,val
2336,6a86b5024486156ff58c06ab05f3e46e9a2001d32b01739a1299bf14f116229c,kitchen,wbms_kitchen,train
2337,c8136dbf65bd6f01cb292f051ac241c89dd5447b31b60083db37de504fa6774a,non_stereotype,goat_harmful,train
2338,ed6ad6a9c04c51a0f139af3f926fbb16592a5d1eb74d08609b6d2f1691f2278f,non_stereotype,goat_harmful,train
2339,da8205f5e1e2a679ea5c60aaa69bd37a675897526193eab6811dc80fbef5423c,leadership,wbms_leadership,train
2340,adf9c22c287980b26c73314c45ecd7139709267b8b59c1a51b62cb6b8ace4ef0,non_stereotype,goat_offensive,train
2341,fc4dac889c0632a401816ee438fc57b9a220b4d97a253d91a96c831f3420f12f,non_stereotype,goat_harmful,val
2342,ac3fa260452c6d79dd17bc46e4d7ce87d743dce9f9eefa8456cbe6190a1efb42,leadership,wbms_leadership,train
2343,8f4379c7bbae6b1bf0980fefc30ef23b3b8cf37cfd83c48b74a70db65346243f,non_stereotype,goat_harmful,train
2344,33b899597965cf5d8f9a7591fa6a1abf6a8e9a93c71ee6356fddc0f93de58878,kitchen,wbms_kitchen,train
2345,6d09d43e5432640a1c84ca6519353b6327ffd4309ace18a204c2d775d8d19589,kitchen,wbms_kitchen,train
2346,08901bd8435ee6a167a8120e04d6ff1905e8dabff18cad55deab09f02bde0565,leadership,wbms_leadership,train
2347,8a8f74504b6066e7284b277ee59fe372d304e94b9deea429ddecd5a0bd613b02,kitchen,wbms_kitchen,train
2348,2094125923d469b6763fbf8da9376786ce84f0114bb513eee20d10c867c8ba21,shopping,wbms_shopping,train
2349,063e70b3799f72112fb38c3ef89aafd4e69642942e0f1e85a60ccbae7b5fe61c,working,wbms_working,train
2350,911f483aeea2c47cd7f233851d9b7b15519753f24741ac68241a1d4440ecddc7,kitchen,wbms_kitchen,train
2351,e345b40e892109793ea5cd2398793a4594b729b75c5ce4f7f50046c590807eb7,kitchen,wbms_kitchen,test
2352,753ce17a0e9223048509cdb401e450b25c7f100425b630afce29134420f2422a,working,wbms_working,train
2353,446393460f4f547e4adfcf3e4f9f45aa49748c73116c447e43d90d3933e31a35,kitchen,wbms_kitchen,test
2354,9243272c6374d9112563bd411fad88d7768f6c7e50058a62770aafb0f767bc7b,kitchen,wbms_kitchen,train
2355,5f9967186ba45e8aa17822d65b6edbacea1044127cedde11890da4659b1b4d49,working,wbms_working,train
2356,dd1c99c7f9afde6fd6c0450e1bf82aa668e3724364af6947875a84ed9a39641e,kitchen,wbms_kitchen,test
2357,94bc4faabc7f61ef9f9f51f485410675cdef6ae3aa9cf45bef1b174c642c6b33,kitchen,wbms_kitchen,val
2358,31cf4db7ce8784ddc07ff6fb975d8c28277cf1b122a70afe59975a2789627a15,leadership,wbms_leadership,train
2359,9d8ca91c0cf2a9134aebbfbf847224b19bf53d4703a0209d38e1b064fc2431ff,kitchen,wbms_kitchen,train
2360,c7b20d1f06316f1d9353867fee5411cc167c35dd946271c096247b9add6db9ad,kitchen,wbms_kitchen,train
2361,8444943a4ce57d00a5677ca850784ed7f8aa29609cfba6c82f4fb514c72590ad,kitchen,wbms_kitchen,train
2362,699e2b4be577b4d55929f5cb6d83a2c2ecdca385c4d6c3e12e752efea80580d9,kitchen,wbms_kitchen,train
2363,bd0dca5645601f6e5aa3b36c9e8813c4ff00fca4a8e972811520d1f10c038b29,non_stereotype,goat_harmful,train
2364,04a7dc92d017c5284d78edf6fe1d57647b75c48eec5652817e68531ac0f993f8,leadership,wbms_leadership,train
2365,4976b602adcd4bc84ed3eda815c1203d3f189db83b5e0e950019a038651b0f66,non_stereotype,goat_harmful,test
2366,0cae0bee32adf5bc7783bd418100149e6925e0bf1ab6d280f1cd4b0de03d6199,leadership,wbms_leadership,test
2367,0226f057cfec42196a2aaebbfe1c87d101a409d3f07036b690309a8d403a0d58,leadership,wbms_leadership,train
2368,fa419df9a630dea45911306cc2d5c3d9d9d22797ecbc1e4d25122b5d02efb077,non_stereotype,goat_offensive,val
2369,c79aa8191dd97f05b66577dd7071879f90e46400541579a727397959d454565f,non_stereotype,goat_harmful,train
2370,4e651efa7caf9cb0afbb870899139a2af9dc6a1d19327ce61b1088cc1c654976,non_stereotype,goat_harmful,test
2371,71d48f7709e1e3cc08fb100e462618501b75f973d83fb701172b800307bb91fb,non_stereotype,goat_harmful,val
2372,c6eb073c0f2f65298f4039399e9f61c4b4a4a41ad8e1462b08966cea64b9d6e4,shopping,wbms_shopping,train
2373,32c3b2aa706b79bb25dd46c3a9cf4b0a071ac1f71b4419afd9170ed0edb8ce10,non_stereotype,goat_offensive,train
2374,85996f9c3124311660054dd2b66b8033b584cc3759a86828797517032297f92f,non_stereotype,goat_harmful,train
2375,73c2a5225f22bae7eb52e9b13d013641879fb4904c0de029a785249b73e53bff,shopping,wbms_shopping,test
2376,945630dad31774335980d869d74203e3bd6092cc81734456f4b9247d2cb98e91,working,wbms_working,train
2377,ed017cf831978d12f4153c8837aaefee21054d9e8a404353c1a0d0dfc2c56ebb,leadership,wbms_leadership,train
2378,acb36a44e6dad670ad60f3bc4a39bb1ee618a32dedcb63d13b2ec49136e1e77e,leadership,wbms_leadership,train
2379,dfb39962851c42bc95ad6b8b8f13818250a03612cc511d1640f2fff63bf2bac2,kitchen,wbms_kitchen,train
2380,877b6e1f2fd9da92db44f3ffd66cc0f2bb3da17f688c37aab2506994e3c009b3,non_stereotype,goat_offensive,train
2381,3af9e097724c371939de4d5441732470afec12188af2af87d5fd8b5afb421527,leadership,wbms_leadership,train
2382,d391e0a20a35498404e2d08b0cf62e59d9b449cc45bec9957444f3b1d2d17b00,kitchen,wbms_kitchen,train
2383,4621936c323ae5cf55c1b5f56ab71ad974fce7fff2279afd327cd6ef819807f0,non_stereotype,goat_harmful,val
2384,77c8db805e84745eb7bd0b2db3a12e6dd1fac44785a2d85d42075ca31b2c551d,non_stereotype,goat_offensive,train
2385,bc3243b53cb173c2e65c25ffab23ac1f88d76fb7d835a3267de2b4ca9bfd49a0,leadership,wbms_leadership,train
2386,f1d3269c9148669aeb8f67aa68ab0a9d3f8d0b4d0f46b0f14945dd8a6d21e2cb,non_stereotype,goat_harmful,train
2387,a1f780cfdb743b49c66a5522106390f87f41b777a8d4399709bd1fdd6b742ca7,kitchen,wbms_kitchen,train
2388,4bd9012f60dd44b0328427a1c467d4d6db187cf4b8dc98466775b0593debfa2c,kitchen,wbms_kitchen,train
2389,23cce31454c23bab3899cd7e75f27f28cb82ce44923ff250bcc9b83ac1703c05,non_stereotype,goat_harmful,val
2390,c26c86992a9b634f36ecdf721262b907053f1bdb6533aa22a1e9e33c9b9ea77c,shopping,wbms_shopping,train
2391,2b53ce6787c100c3eb4bd2b96267c0e85d1a6cb0f5e3f7bf44583b7898b2d25a,non_stereotype,goat_offensive,train
2392,a8371b7f4a94bcbc25df706f616ba3e2f17e965260117c30118d7379a3aa4a06,kitchen,wbms_kitchen,train
2393,e398a8c5b29c2d3c9e33c8820748ca51a335168e2dc8ce667c0db2d07604fafa,kitchen,wbms_kitchen,train
2394,6008744375e5138170064b3df9bb3bcb07140edfc59f4895f2fabbeabad30acb,non_stereotype,goat_offensive,val
2395,8ce7996ec448ddd1fd48165d65850a20b3345362ff22ba14fc265b9ff45957df,leadership,wbms_leadership,train
2396,e535d0070edd917d9877ce0c228876c351c54a3758ec421bd2043be6e233268f,non_stereotype,goat_harmful,train
2397,9ed10ba6277efced2d2f4b44c72e58720ec7e9e782a535d3eaad087fea20ceb7,shopping,wbms_shopping,test
2398,c6cc303ae81a219556d351da1ae29a060e53f348eb54b4599fbe2330a57b0a5e,non_stereotype,goat_harmful,train
2399,f2ee2eb364878a15f40ed06a483696726497d426fed6163c7fcb448452500571,non_stereotype,goat_harmful,train
2400,b4822c39732b2f1668ea8982993fb4ec733688b75b9cfff0e99c28560212f384,shopping,wbms_shopping,train
2401,50d395df2c56b06843729b6716f06c7cee57618b673aa61fe1ff597d17b42a04,kitchen,wbms_kitchen,train
2402,1193ef1a8d8dc61b2e4d58548c79d3838c76f57c67c2b4b1c930e4dfbf993c21,working,wbms_working,train
2403,dba874d3eea8c2788381bbd4c22fea6bfcd8f447eaf1ef0b0f8cf78e6c9ebddf,non_stereotype,goat_harmful,test
2404,b622d88c945a590b2689c1cbb8356ea4dbd1e491f1fb349eae95d0249a5370a6,non_stereotype,goat_harmful,val
2405,0b89d13627d6177a52ef6ad01de9f4191d014cffd3a14b8ffe609fba604559da,non_stereotype,goat_harmful,train
2406,54d5565686529abd2055e7b9a7df30eaba095737d3520e6def56f208e821b7df,working,wbms_working,train
2407,6e5b8e6d5a2a0bb01e02409c2fa33f9d2a57b5a7063e63077d403b1c5c5422f9,kitchen,wbms_kitchen,train
2408,8f01bf7cf711d16611098480d45de5ec565dc653cffe80fb1f9a2f3c9ab73cdd,working,wbms_working,train
2409,a72ed1d80142b2fd7fc7a431ce584d2818696342b012863c56990924dd4bca45,kitchen,wbms_kitchen,train
2410,ed117583c0e354289ac0d2649228c58040524960e97bc7efae1d6fe653e3d5ea,kitchen,wbms_kitchen,train
2411,4815e987ab351ec246f6331858cff1e49827a03989f8e94a119458b807d3d503,kitchen,wbms_kitchen,val
2412,10a1f5ef1fb744377160bbe540600a743df4a8f0fc779749adf5c6cd79c89895,leadership,wbms_leadership,train
2413,6356021aef9156156ee77231ea3b33034f33f54cdc266a035d28857090cc3926,non_stereotype,goat_harmful,test
2414,75ac77c69e879ca5e43c80ef83454593a0a09af132b50255c0af174a2a60e4b0,kitchen,wbms_kitchen,train
2415,642686be39945398114de332899f4f5b6062a09d1271075c6f770d408b0fe53f,shopping,wbms_shopping,train
2416,2e888aba56b0e347d50b264e8c15bc3d505492d897c126df5ec18467b3d0fa53,kitchen,wbms_kitchen,train
2417,35a4c4882c9eac6b9eec947e693f41fdfad3233b09e8a21e9a6b93e6954eb97a,kitchen,wbms_kitchen,train
2418,91fda3514884a3a6fe54f696eeb86625ebcc67016e494653f5cb5289b1f79bc0,kitchen,wbms_kitchen,train
2419,3dbde3cd2fee7f4d4c087f851f7c60191d2c4e08f52fc7c04e17a4fe03c1859f,kitchen,wbms_kitchen,train
2420,82dda4b33f9059dfddb964dbd1d570a1c05239c47a615d68a90790408ce90b00,kitchen,wbms_kitchen,test
2421,99c61cb8edb94e3f7d60392691acb1e8b847188277273a52d94a7a4fa48a5046,kitchen,wbms_kitchen,train
2422,5ac229cb69173321c55032a43ffbb6f61870a7fb3e28f612a0ad6398be45a668,kitchen,wbms_kitchen,train
2423,34199d43ab3fbdc49e39ed2c8c7529c29e5889947095fc03f839959a338b7f88,non_stereotype,goat_offensive,train
2424,570251880a93a5ea31b85a6aed66ecdb308c36d6d15048200ee49a7d78879039,leadership,wbms_leadership,train
2425,94f8ba5ca7f88b78cf96aba9dfbecb93282befb81de0c152d8eb387693b59b29,non_stereotype,goat_harmful,test
2426,38d009017ffd84d4fd16a05dbd1cd1f312f83b5f864c00d69bc689ae667aaa70,kitchen,wbms_kitchen,test
2427,a7c56401f6b0b3e9d4cab1261debf871b429e8834840e9630a369ce6b2387a5a,shopping,wbms_shopping,val
2428,b26d531470171bc0f1c3ab3ac726215cf26de9516a730e14fe55bd61c7e9f8c4,leadership,wbms_leadership,test
2429,46b4a574a48207cb1116d51fb76e08cfcc41fb6a925411a122a936c701dc9ff5,kitchen,wbms_kitchen,train
2430,73f756a7b22d96451b8a8196a8702eba894e95264bd05f1dd7cdc9f286b9e145,kitchen,wbms_kitchen,test
2431,8416a3393bccc80c767dbfb9b8b3582573bb870e66d0892861a63c787b3f5154,kitchen,wbms_kitchen,train
2432,554ecedf0256b8016253916cdfac80beed1d8f2a5cfcf555d4f905e50b67006e,kitchen,wbms_kitchen,train
2433,c369dbe9b76291a2b5e38f7acffc7bd0af28afebdaccad3f4c188a7ed8384c6f,non_stereotype,goat_offensive,train
2434,79c50713f9d036d967dff36d83414f0b22b5fc2c8602c957df0b56b9c01db07a,leadership,wbms_leadership,train
2435,f7c2bde201ae8773da648283fd55b230cf4845f1c707bf2fe20228c717699b11,non_stereotype,goat_offensive,train
2436,4258c017d544eed827727e40372eeb1446cf060f9fcd394c99a37556a1aa85dd,non_stereotype,goat_harmful,train
2437,eeca616dc2a0633bb46d5d3f3f579e758b79a3f2236d152df5351d8831641d76,leadership,wbms_leadership,train
2438,2c39a1ef4749777ccfb467dfa413bea1fbbf485dc697dfcfa804449b50579a05,non_stereotype,goat_harmful,train
2439,5012dc09daa75264eedf3499a813d046fcea74d1c8b69623f09100044ca65de8,non_stereotype,goat_harmful,train
2440,d8721c430f5c3a03e499acff3d13b6ae94ec8a600202ab37d4a363072b69bda8,working,wbms_working,val
2441,14978480dfbd11e3fe10be05e6c34a398e3d9468a9c0d73f48458684d615464c,working,wbms_working,train
2442,f76b619ae8e47c6c21b24f0bd1751f3ec15775a6bdb817b65d46f9318ea2dcf7,leadership,wbms_leadership,train
2443,5b091e1f222ed2e1c7e84c6d78250f567180553854a14c542ce8fac929e31c84,shopping,wbms_shopping,train
2444,d481d0f36d6d2b13f9c4ae074d854f006b891ea7679331e172a09667478c13b6,non_stereotype,goat_harmful,train
2445,662215d01dbb8c8a653913981fbd567e8d64541370bb5704a650affc362ba24b,kitchen,wbms_kitchen,train
2446,3ce88fced1b34aa4017faa29e5ade7420451f9c37e9f9725d0b0dd5311bb3fd4,non_stereotype,goat_offensive,train
2447,4b138c9996a8c4362b08cd6f1a999be411ca1b075fb5eaabfb095c71f62b1278,leadership,wbms_leadership,test
2448,d6d1807823e6d64f9106f0f26ca601a540fed6fb9d28fb1160d17df8cec831ac,non_stereotype,goat_harmful,train
2449,0db6b680879d55d6b6d4a2940d28b6137d364e2f19ebec21b4d84f1140a71bc5,kitchen,wbms_kitchen,train
2450,5db3183d3492b93e003cd924e2b236b266612b196968071cf6d93904bdece490,leadership,wbms_leadership,test
2451,dfcd6fccf8a7361f11bbd2c9aba389690e6a71a819c794c51d1ed2e132bd40e0,non_stereotype,goat_harmful,train
2452,bd4ae571a8dc8e93cece7c6fe10721886f87491305ffd978349540aa1db2d967,kitchen,wbms_kitchen,train
2453,b38f1bcf4c2f42fbc76b13cfd477140ab6a6e34edeb708d2e480464d37ad408e,non_stereotype,goat_offensive,train
2454,a6a2ca175310de1759f4a11584eee9bba80d1db660d2275c2deed91287ca568d,kitchen,wbms_kitchen,train
2455,21ec44353cbaacd4619f2ca1bff50dbdca93da14c3055a3599c7320e3efcaa6f,kitchen,wbms_kitchen,val
2456,88dc020c47c0ef19bb277413c07a98a69294704f33c96dc187a09e2a3b748a2a,kitchen,wbms_kitchen,train
2457,c2061c6946741be793a27a90b93ebc3338169e66f9fa022e1a4584921cae0028,working,wbms_working,train
2458,8d9c5b7cb7e5841cd87a0ca3541d9abea3c104a4a0d74c0eb080b9c320aa21ba,kitchen,wbms_kitchen,test
2459,d1d9ac4d3eebdcff69f7a135c440a48e72efc492f6709c3966717525d1a6ddce,working,wbms_working,val
2460,0875c45cfbb9088d41cc69f5130dad2caed2b2acd79f6e49f12af113387c5d30,kitchen,wbms_kitchen,test
2461,d39f55697bb2dc0b055a72dfc597f51be8dd082e73428aded8ac1d41b03deb8e,kitchen,wbms_kitchen,train
2462,d913a310dd387810d055297bbc27aa0aeda162a6c25211e2b22b05c38c7beda8,shopping,wbms_shopping,train
2463,5590494fe49240022f42ebabbaae687dacc277e1feb7e38d3c2f126ca5891bbd,shopping,wbms_shopping,test
2464,029b4fe5c0026bdc214cf82942bcf85edcc3c1e9c215e4f04c77b1809079179a,non_stereotype,goat_harmful,train
2465,e7203a71f3d63ba5181ec107e31b3f1bfebba8b2c9fbe30762747e0c11dd0b09,kitchen,wbms_kitchen,train
2466,24ae957a447698c869f09685c7a80cc97222a63f08cdf8547c2c261b7098620f,non_stereotype,goat_harmful,train
2467,7d40223e148e7508ae8f0fea6cac648eddb73c4d0c9d7cf206de3b4f5eb9706e,non_stereotype,goat_harmful,val
2468,1dcad115f8a1d8b7df59b3fc38fb0a02d82935e5fd55a44fdb362d9a0672a276,kitchen,wbms_kitchen,train
2469,df6723eaa6e71fcc2ee7ba0e8e833bd4b922b4dd5fce512824ee4ca0bc835705,non_stereotype,goat_harmful,test
2470,017e22791cc27465c8d1cd6945d739978ec3c7b66b41e1dd9fadc1ca7301e1e3,kitchen,wbms_kitchen,test
2471,f0421fed87d1d9c91d328e4e92907ccbd53d2d1784d1752a837d2ee9949d836e,leadership,wbms_leadership,train
2472,dbe9777c1e02e8bab933b7c1121e2093d57949c4969e771bd69505e160234e27,shopping,wbms_shopping,train
2473,d6d2415583c57f41910cc6a934a68952069852fc01d87b14f1ea4be0f0a123d6,kitchen,wbms_kitchen,train
2474,41485d0ee2eb40d90d7823090187b7d93f27e67182fe8cb194db61b60cf961ad,working,wbms_working,train
2475,08ced4a1c1af707f5363b83808ce66db50168fb915aafd0c7c3b452d8217ef19,non_stereotype,goat_offensive,test
2476,84010b02712650070361b1c89a95e5954cbc0fb07176d7285b28bc25c42b3eb4,non_stereotype,goat_offensive,test
2477,0ef442bc0c80ccd9cb121a19b5a12e0dce322fa4751e45d7eaedece0962c0fcc,kitchen,wbms_kitchen,val
2478,1d2b1e42513b20d189a8fbf15c2a3aadf7038b4ed7f34fd867ea6894ae597ff1,kitchen,wbms_kitchen,val
2479,61a3233d40f8d3690a34c9c7f77a3672f7256fbfbc2638b8dd1910946c8d7939,non_stereotype,goat_harmful,train
2480,6f1ffc15eb8a608264ae6922144fa39b42cc4aaf97e1e3d973775b758c8592c6,shopping,wbms_shopping,train
2481,47bf995fa4db6ab47d9ce7a506c896ab1c525f76149560e56e67268ed967ac16,kitchen,wbms_kitchen,test
2482,1811b1382088f705f6db8a7d169100d701138b3bbb235ff51a56023c44a70c74,kitchen,wbms_kitchen,train
2483,76a0ae7c4af8b7c1b0e6d7d83f09950766c7e851def325c0284b235368f47241,kitchen,wbms_kitchen,test
2484,b9cffb92f483eb7e9a3a3d77cac78404e42d2fe71252506a9f4fffe6ad64484a,non_stereotype,goat_offensive,train
2485,106bb0e6ea26d0a626831805be424ca0b8c0b2aee95dd83141082ff704fdd2da,kitchen,wbms_kitchen,train
2486,b93c73d18ad5a9f3203c67a8475853d6bcbbad6bd8bd615649dff215e41bcdda,kitchen,wbms_kitchen,train
2487,f0b797912e2233a4f3dc0f0768f51fc651101c692665011ec71aabcc29a17f31,leadership,wbms_leadership,train
2488,8b9ec639ed9119dc50de1ed7b74d8e00bc139ed1c5d0a98585c3348cccb2819f,shopping,wbms_shopping,train
2489,d4690346cfeadbc1f1219f80ef8edf7b206a64142a4a5d2002fd75d520508d27,kitchen,wbms_kitchen,train
2490,3afc950a04548c1f9a2d5062e4e90a60ce5850d9baeb634c10240568bb90d708,non_stereotype,goat_offensive,train
2491,007ac0f93006a1d7c6bb86d90580a0bb91a3f77f35a0e9a480e4b9a275ccba49,leadership,wbms_leadership,train
2492,2dce2c5b6d1019c722d4fdd184e63824c45751dd1c2b32ab09f8b13070f65c78,non_stereotype,goat_harmful,val
2493,caedd79212dcc868d46ce06db70eec9b0dcc997a6b8092960cf12fae0c1d292e,leadership,wbms_leadership,train
2494,984f6362e833d6049858417e9dc6278bec66e97501f3b4c88ae57ff7e467f1d7,non_stereotype,goat_offensive,train
2495,424fee35b4ee0eb2ef76f56c0d120eceebbdacc2ef402e6744609b0fe00193d8,non_stereotype,goat_offensive,test
2496,5e1659bd62f3ee534a291791cb5ca01766a13ebfe32841a66f9b8a2661a5fc1f,kitchen,wbms_kitchen,train
2497,44404b04cc500ed29f837554cfcf4a25f46d8fd262aee0007a3d321d9e9434a7,shopping,wbms_shopping,train
2498,f88e681dd8c388e2de610d93fe9fa80a9b74d3440a926675ccfdadf9b3c6998c,kitchen,wbms_kitchen,train
2499,46a1fd32b76deaaa5236e386a2cdfdbf20f2a3547ced8a9f9486613bb43452be,non_stereotype,goat_offensive,val
2500,e8b1e1dee51c2927744ea63dd443f2c33543aa26f0a5bdc60fae7cdbf5a74ead,non_stereotype,goat_offensive,train
2501,3b1e6cd97278e8a557399556a7a97718d576f8bd656acfb792f3d2857be11c0e,non_stereotype,goat_harmful,train
2502,c1fa9c3d6d75d7e12952e17c6e970bd0cbe7c9da2268f70c8a5424641e313c56,working,wbms_working,train
2503,aca8afa494549933896242a107ae12637810189ce9f378d3947e9c8901b5bba8,kitchen,wbms_kitchen,val
2504,aca8afa494549933896242a107ae12637810189ce9f378d3947e9c8901b5bba8,kitchen,wbms_kitchen,train
2505,14caccd01228b2388646a6646f90e9fd722392c65b6685bfff80c29733789c89,kitchen,wbms_kitchen,val
2506,d8c90fa791fe4dc3d0ea1521cab70057061cf394c266625032cdb8d83d42d298,non_stereotype,goat_harmful,train
2507,6e7e7ba85afba44818843368c1cf8498aba806a88ab91641235d07dd6c0a75fc,shopping,wbms_shopping,test
2508,6c84b5f2ada5b3811af4ec1c3402eb4c265d9486b5fe64ad9757b106f95def67,kitchen,wbms_kitchen,train
2509,9ca088f264ae709035bd3cf512b6c12f6e71d92f826c2f6f30b6467e9f86af70,kitchen,wbms_kitchen,test
2510,97f9b48d1773e458992f1011e3cde8546210bc9f201a09654c55337a33990d4b,non_stereotype,goat_harmful,train
2511,565c1ba1aabd217464f09a0e2b44bf564a28b71ff74c9614b56b2070567c14de,kitchen,wbms_kitchen,train
2512,76d83e34a75ab1ce5f0f17af6fdfe55e2bb4171b6664ac56b8a9d2c1e11723ef,kitchen,wbms_kitchen,train
2513,528b45ae68cbc25800abd4e69ab97ad340e4cff3feb271dfc39c447ba28ed341,kitchen,wbms_kitchen,val
2514,94edb89b2e07a7e44bdf0682095557b81103878cb0aa094fe24f72524dcabc3b,non_stereotype,goat_harmful,train
2515,2f23faf8e4b8dfd1f79ec02a4c7ebd4fae7cf33546f8d48ed2ce630aeb38b26a,leadership,wbms_leadership,train
2516,9b6c86e87ff36c6ad7851c4f6e8a87eb4c7d1793c4c80da5e56d737210f6b106,non_stereotype,goat_offensive,train
2517,aa758762b6a7722033fa3e190706f5b7fa5b87c91db7326e3e068548fa48f2d1,shopping,wbms_shopping,val
2518,1fe0bbcc0671e12f4ad91b704939869962266346ce211b5468666baa3f34b445,non_stereotype,goat_offensive,val
2519,a6f776d4ea51e6c500c69f439e8174913e267db61dcf8d8a3f8a56e6219e04f9,non_stereotype,goat_harmful,val
2520,f06f59a084ca193b3a56bd903adaf9f463f41d84b5ea447756a198878d2f9b3e,non_stereotype,goat_offensive,train
2521,63308e1beaa54ee946bfcc7a92517838f9ff99c6a189e9baa4515a502e616e57,kitchen,wbms_kitchen,train
2522,6a8ba809255d287884c397a9d1bcdac7a38d312bb5e49bb476ac19fb03d0e1fb,leadership,wbms_leadership,train
2523,2b6de736f4d9bc223e2896d02836f6c8f549ca71341fa018935a2bdd6368d928,kitchen,wbms_kitchen,train
2524,d12bb630f6344ad73ee1e90883ac7d242aecd6cd7096ae80a330caff7c72add6,non_stereotype,goat_harmful,train
2525,52cf3b8b2d52219c1f4ea068efc7c48f3f11802f2fecaa823f4416259661c59e,non_stereotype,goat_offensive,train
2526,5877a8b851a98b4e2b78e6c62ae80d5e8fa2a6278815c1fc98fc80b58850360a,shopping,wbms_shopping,val
2527,055e8a863f3b98b1ab355191e24ad63b6f3872af847ed2433f497b96b2971d26,working,wbms_working,test
2528,4147b6536dcf0127e2bebc645c5ac64f2b371573efc07f35c450bfc9f624dbe4,non_stereotype,goat_offensive,test
2529,510c120852399dbc2f9634b2d346e2e78b1a8fc3d6dcfa6e9807394496f8ba1f,leadership,wbms_leadership,train
2530,f13255388fbdfcb624e2f82980fbdfbdd3b595bb1e0ffdb2256785b7ea55e397,kitchen,wbms_kitchen,train
2531,8388e6e411203f08c3f922826945dd96f929c5d32eb398d2115cc0a22a6eba0b,non_stereotype,goat_harmful,train
2532,2c6fb02ad49a54dc615aa1f994550f2ccd98a6e0ea1b3abc56d3370fba288c46,leadership,wbms_leadership,val
2533,f1a6d01fb99ea494a41399c87ded47fd7ea6d29289a51ad6da20895d5b09065c,working,wbms_working,train
2534,7597d3398373316d87711a8d71067b963a2c48faf4d8c166d07394572ad9cf20,working,wbms_working,val
2535,abbc8f345ada6d50823d0d189edbaf957fbbbe1f54a12b42fd212f26b15a22a0,shopping,wbms_shopping,train
2536,1b870c6c000c0aff07d868c459ef2d721d9c897ae01c9f342179e454ee842b7a,kitchen,wbms_kitchen,train
2537,e7709ffdd7d909bc3ca221a093d859ab5a2fb483d0d15782499767d55da8cbba,kitchen,wbms_kitchen,train
2538,838158b111b814715aa13d94a6274149d75620aa8ae46c50d207259d3b8bb9b4,kitchen,wbms_kitchen,train
2539,f102e4fd181882f0b3656dfb573391ff6f11ae321035fa00bc4ee35ceb22338b,kitchen,wbms_kitchen,train
2540,f39a53fde34019ec1ef7084a6b4895932f6f6dbd5c1d9b808f6fb1e85784db5e,non_stereotype,goat_offensive,train
2541,8cacfd497147242257cb8e88fc0111af779b0e4fa9079333087e60f2f6a2f882,non_stereotype,goat_harmful,test
2542,d0b07e64c47af788e65aef21dd413595b20cc385b17dfd642f529f8193f8d191,working,wbms_working,train
2543,e4ec0116f1db4dc73cf467faed340da1a5975486c0bb34dd2dc5f5b6a14f26c6,non_stereotype,goat_harmful,test
2544,c0aaaeeb44d911036b1182e273783678f7433cca38f4503a27f1041839f74f71,kitchen,wbms_kitchen,train
2545,67552abf79ad47fcd17fde08af8160cc20c4f79f4ca4c3ed74192a88cd5e908e,leadership,wbms_leadership,val
2546,22c47da08b78feccc4fb46315f3b307e99683e80c35c568841cb1620244aa643,kitchen,wbms_kitchen,train
2547,28d1ca25b1a36e3c2b8ec55e691a9005f8b515ae0a2a05e4ee00288877e136ca,kitchen,wbms_kitchen,train
2548,16e928897a5276081cbb721892df044123d62873a8ccd091c8f808616b9765fa,non_stereotype,goat_offensive,train
2549,ba7812fa3aa73992ffb0c339ab07efece3e447579547342a312629ee46cec918,non_stereotype,goat_harmful,val
2550,c3496a8395d1855f5b6e767a000d34c1950c5ce4a7ef5533b62090c6c3e7826d,leadership,wbms_leadership,train
2551,416b370a7c3ee0ce4f21014d6671e26084a39eac74531818a256dde656e2c701,kitchen,wbms_kitchen,val
2552,6d0aeb185f659e5211d52951e8cdac8842bb4e2656555e31bae875bdfb8bb4cb,non_stereotype,goat_harmful,train
2553,5ef5c219de6d21826c0fe8d44d5eb9d377667c75761ceb0e7a3a13106582ad92,kitchen,wbms_kitchen,val
2554,fb87fabbbf24bc97a25a184f4bbf041820bf0f41d6fdf6906c0f5a4b899ffeaa,working,wbms_working,train
2555,6c597deef9d1b17dea72cead40a83d28c6eac61aad90eabd231917d7a560b38b,non_stereotype,goat_harmful,test
2556,904dc4a2465c63eac8ea40dd6d8776c461e8b908ec75350217adb9254b3400d8,non_stereotype,goat_harmful,train
2557,94ecc35952796d03b0c8cf82dd5b703304359de0c2e120ebb115448bb5935dde,non_stereotype,goat_harmful,train
